"Plot_Number","Rice_Cultivar","Experiment_Name","Nitrogen_Rate","Replicate","Yield","Heading_100","Thermal","NDWI","EVI","NAVI","GNDVI","Cigreen","RENDVI","TGI","SAVI","CI_RedEdge","BI","SCI","GLI","NGRDI","SI","VARI","HUE","BGI","PSRI","RVI","TVI","CVI","NDVI","DVI","NRCT","Vegetation_Fraction","contrast_90","dissimilarity_90","homogeneity_90","ASM_90","energy_90","correlation_90"
"35175","Carolina Gold","Santee_Gold",150,"1",6.415316769,89,29.9331989,-0.787896,0.9576473,0.9725458,0.787896,7.5116034,0.561558,5.4390898,0.4277564,2.5756991,0.0457066,-0.6244467,0.6178924,0.6244467,-0.0209439,0.7766259,-0.0002869,0.2412217,-0.3242505,36.8832207,39.087635,1.9703469,0.9465754,0.4527968,0.14538227,1,33.8550447,4.640485313,0.185627478,0.001850873,0.043021776,0.820238581
"35180","Carolina Gold","Santee_Gold",150,"2",4.869560963,89,32.0042458,-0.6623606,0.5573718,0.8462679,0.6623606,3.9994514,0.3121995,4.4213595,0.2713455,0.9138519,0.06557,-0.1442689,0.3069684,0.1442689,0.4118535,0.1752171,-0.0001942,0.311804,-0.0956427,6.7695765,22.6376343,3.7684629,0.7346697,0.2028263,0.237413533,1,32.40625,4.53125,0.192185485,0.002788449,0.052805768,0.899974539
"35211","RoyJ","Santee_Gold",200,"2",16.92588269,88,35.6935158,-0.9101743,0.8268077,0.9848242,0.9101743,20.4316025,0.7514924,1.4816202,0.3668833,6.0673523,0.0150075,-0.5141778,0.5015796,0.5141778,-0.0338528,0.6943314,-2.43e-05,0.3432302,-0.2242608,67.7092896,30.096756,6.8913136,0.9701142,0.4278011,0.219688688,1,20.34943182,3.497159091,0.236612291,0.004725433,0.068741782,0.845507931
"33774","Sierra","Tiara",75,"2",8.356831947,84,37.227478,-0.3320189,0.1909158,0.3665549,0.3320189,0.9989718,0.1217834,2.9885094,0.1071729,0.278069,0.2155724,0.1152246,0.0317843,-0.1152246,0.343338,-0.158456,0.0013386,0.6164178,0.167256,1.5872409,7.1660891,2.5193741,0.2253958,0.0929747,0.567784822,0,65.09560724,6.640826873,0.122755047,0.002427071,0.049265313,0.790962763
"35214","Carolina Gold","Santee_Gold",200,"3",7.05197315,88,35.9245033,-0.7313164,0.8399747,0.9569609,0.7313164,5.4613781,0.50238,5.50453,0.3651788,2.0236654,0.0502908,-0.5661632,0.5586752,0.5661632,-0.0215898,0.7317728,-0.000312,0.2895875,-0.3385015,23.41432,32.2597351,1.7931933,0.9175002,0.3482926,0.452717031,1,19.65277778,3.46969697,0.244124919,0.001941965,0.044067737,0.921879313
"35821","EMBRAPA 1200","Mini_Core",130,"1",7.393243912,89,30.3511944,-0.3831559,0.3330532,0.6455608,0.3831559,1.3164369,0.1619882,3.3420367,0.1350459,0.4052525,0.0892771,-0.134744,0.1811687,0.134744,0.1003747,0.2087509,-0.0002008,0.6237991,-0.1411203,3.11535,10.9559975,1.7391576,0.4871562,0.0721812,0.212327552,0.446859903,52.9048913,5.823369565,0.153788292,0.002551246,0.050509865,0.848888654
"35212","Santee Gold","Santee_Gold",200,"3",10.82602629,92,29.9840698,-0.6436332,0.7745282,0.8802817,0.6436332,3.6212945,0.3321128,7.1573615,0.3628439,0.996057,0.0893548,-0.2905786,0.3832795,0.2905786,0.2330053,0.372765,-0.0006036,0.3416262,-0.1940543,8.4620256,33.8374825,2.5449867,0.7864252,0.2970488,0.102044988,1,27.31818182,4.126262626,0.220984103,0.002875982,0.053628183,0.886446433
"35182","Carolina Gold","Santee_Gold",150,"2",5.271055978,88,29.043539,-0.724627,0.7378053,0.921599,0.724627,5.3411384,0.4070271,4.9038458,0.3388897,1.3828167,0.054309,-0.3486358,0.4405715,0.3486358,0.2432543,0.4341831,-0.0002751,0.2927937,-0.1936257,13.4411774,29.4303589,3.0691583,0.8551096,0.2889543,0.058999113,1,58.10606061,6.111111111,0.154808873,0.002082058,0.045629573,0.84899503
"33772","Scarlett","Tiara",75,"2",11.62041285,78,31.3440456,-0.5760369,0.469613,0.830784,0.5760369,2.8267817,0.3214392,3.0924032,0.19342,0.9665764,0.0562021,-0.245419,0.2723402,0.245419,0.0594593,0.3688018,-0.0001517,0.5376555,-0.2009729,6.4888973,15.3251581,2.2856441,0.7144773,0.1383155,0.279651874,0.98989899,51.30965909,5.826704545,0.122809145,0.003341296,0.057803949,0.852884815
"35216","Santee Gold","Santee_Gold",200,"3",9.813685286,92,29.8815727,-0.7222428,0.8197438,0.9334805,0.7222428,5.2298713,0.4095953,5.6933603,0.3718431,1.3930458,0.0582246,-0.4186777,0.481655,0.4186777,0.1707914,0.5269232,-0.0003559,0.2895263,-0.2267346,15.3644648,33.3038216,2.5561635,0.8754215,0.3230475,0.098570505,1,18.47727273,3.454545455,0.228993796,0.003442181,0.058670103,0.928399646
"35764","XP753","Hybrid_XP753",130,"2",13.95026892,79,38.1429787,-0.800624,0.8584744,0.9588432,0.800624,8.1177063,0.5769771,3.9724991,0.3851905,2.7397938,0.0397402,-0.4580828,0.4964967,0.4580828,0.1047233,0.5869487,-0.0001743,0.3012965,-0.258977,24.5450554,33.6593971,3.3983114,0.9209704,0.4078387,0.350848993,1,42.77244582,5.178018576,0.182237347,0.002302811,0.047987616,0.778690928
"35149","Carolina Gold","Santee_Gold",75,"1",5.993747004,88,32.9501534,-0.5836082,0.442333,0.7460102,0.5836082,2.8172126,0.2271166,4.7651463,0.235684,0.5886127,0.0936314,-0.0189073,0.2170857,0.0189073,0.4978828,0.0224133,-5.17e-05,0.323503,-0.0148147,3.9739811,19.4492054,3.6922174,0.5955065,0.1592763,0.291682774,1,53.92897727,5.900568182,0.156435061,0.002304203,0.048002117,0.828495682
"35751","XP753","Hybrid_XP753",130,"1",14.28364723,79,33.0804787,-0.6016374,0.5355949,0.8040915,0.6016374,3.0405464,0.2981012,4.6895232,0.2577678,0.852907,0.0826002,-0.1211373,0.2574573,0.1211373,0.327824,0.1557181,-0.0002259,0.3969597,-0.098493,5.1764808,21.7188969,3.1689689,0.6729814,0.1977646,0.266482289,1,35.03250774,4.729102167,0.192524977,0.002108714,0.045920734,0.861812692
"35838","EMBRAPA 1200","Mini_Core",130,"3",8.675160137,89,35.7851067,-0.3383043,0.1787557,0.3638152,0.3383043,1.0253316,0.12019,2.5484498,0.0997713,0.2736777,0.1953766,0.1247362,0.0259905,-0.1247362,0.3536973,-0.1705661,0.0011936,0.6137344,0.1797164,1.5770998,6.3196278,2.6021156,0.2229486,0.0838992,0.429408784,0.002415459,35.18206522,4.671195652,0.197114073,0.003300744,0.057452105,0.848017509
"33790","Scarlett","Tiara",150,"1",11.44834356,84,31.3599472,-0.4556725,0.405468,0.6617299,0.4556725,1.8675823,0.2159144,3.2314076,0.1719012,0.6020955,0.1052527,-0.0835329,0.1470241,0.0835329,0.1393136,0.1309844,-0.0001339,0.639025,-0.0803761,3.5535688,13.9367075,2.3672206,0.5104292,0.1164837,0.280730164,0.615909091,26.56060606,3.98989899,0.242850525,0.003124681,0.055898848,0.951516498
"35809","Jefferson","Inbred_Jeff + NIL",130,"3",9.119509749,73,37.4452095,-0.7612159,0.8047852,0.9445665,0.7612159,6.4254918,0.5151559,4.5494032,0.363322,2.132786,0.0464284,-0.4212995,0.4831821,0.4212995,0.1684497,0.5304244,-0.0002274,0.2896719,-0.2505935,18.3413486,31.6196899,3.0243647,0.8950443,0.3586409,0.313485891,1,51.18496241,5.603007519,0.163829899,0.00182034,0.042665446,0.802979928
"35163","Charleston Gold","Santee_Gold",75,"2",11.7064475,82,30.278677,-0.6709112,0.5588263,0.8364298,0.6709112,4.0988345,0.2758826,4.1550565,0.2774344,0.7636595,0.0684513,-0.095545,0.2701909,0.095545,0.4378945,0.1162674,-0.0001407,0.3224622,-0.0594223,6.212451,23.149744,4.2287927,0.7194051,0.1937115,0.117321423,1,41.12626263,5.101010101,0.185788582,0.00246786,0.049677565,0.843859975
"35779","XP753","Hybrid_XP753",130,"3",14.82135417,79,29.5547485,-0.8864658,0.7553656,0.9771173,0.8864658,16.7251492,0.6997288,1.5663173,0.3321285,4.8256783,0.0167009,-0.4868652,0.4749184,0.4868652,-0.0331185,0.6682439,-2.88e-05,0.3666884,-0.2156071,55.5511627,26.8693008,5.9774318,0.9557584,0.3692871,0.123855363,1,14.55731523,2.964555053,0.284525599,0.003711448,0.060921655,0.872669463
"35796","NIL 43","Inbred_Jeff + NIL",130,"2",8.951745183,84,35.4565659,-0.7161075,0.6119565,0.9262612,0.7161075,5.1956515,0.5142919,2.9720514,0.2558336,2.1521401,0.0384607,-0.3961128,0.3877118,0.3961128,-0.0202719,0.5768712,-0.0001171,0.4500069,-0.2886297,14.7901764,20.4364262,2.6544316,0.8635201,0.2345094,0.433386596,1,14.95022624,2.89668175,0.288588512,0.00603105,0.077659833,0.757611196
"35802","NIL 43","Inbred_Jeff + NIL",130,"3",9.670121658,84,36.1253586,-0.8467819,0.8112773,0.9738635,0.8467819,11.1100073,0.6594627,2.3326986,0.3497127,3.8865364,0.0256548,-0.5212535,0.466052,0.5212535,-0.1357458,0.7609835,-6.31e-05,0.4137858,-0.2768689,38.573391,28.9225616,3.8150177,0.9490688,0.3788821,0.217665144,1,63.0959596,6.250841751,0.155872288,0.002200739,0.046912036,0.654050524
"35182","Carolina Gold","Santee_Gold",150,"2",5.271055978,88,34.6996078,-0.8053965,0.9042766,0.9748947,0.8053965,8.3191366,0.5740528,4.0638504,0.39242,2.7071602,0.037177,-0.6224372,0.5684949,0.6224372,-0.1539791,0.838492,-0.0001666,0.3175445,-0.3054641,40.0957603,34.3361244,2.1687708,0.9510263,0.4050847,0.149830705,1,22.92592593,3.746031746,0.242429661,0.003422357,0.058500911,0.902017359
"33790","Scarlett","Tiara",150,"1",11.44834356,84,30.0580425,-0.730387,0.7335501,0.9049232,0.730387,5.4539332,0.4235503,4.3543792,0.3418075,1.4755262,0.0578099,-0.2441691,0.354514,0.2441691,0.2750565,0.3108312,-0.0002249,0.3451599,-0.1499047,10.6874809,29.6863079,3.9375618,0.8265789,0.3101212,0.106903221,1,39.57070707,5.065656566,0.168349053,0.002518876,0.050188401,0.839453093
"35763","XP753","Hybrid_XP753",130,"2",14.39118862,79,34.0949554,-0.878734,0.7894979,0.9781451,0.878734,14.5859365,0.7140436,1.6368845,0.3410041,5.0153546,0.019561,-0.4943314,0.4297338,0.4943314,-0.1513198,0.7531952,-3.32e-05,0.4595452,-0.2556939,46.1451416,27.6424675,5.2823215,0.957233,0.3815548,0.121062565,1,61.67623604,6.157894737,0.155903796,0.002258801,0.04752684,0.602500237
"33805","Sierra","Tiara",150,"3",8.841493786,88,34.4475021,-0.8369144,0.8120306,0.9709188,0.8369144,10.3761911,0.6523255,2.3585222,0.3466939,3.7775841,0.0276366,-0.507618,0.4390293,0.507618,-0.1621123,0.7711269,-6.78e-05,0.4533566,-0.2835941,34.9554405,28.714901,3.7178349,0.9435131,0.3742137,0.137836046,1,30.6984127,4.301587302,0.206486658,0.003709303,0.060904045,0.799199363
"33824","Tiara","Tiara",200,"2",7.393243912,74,30.320179,-0.6687925,0.5345212,0.8567234,0.6687925,4.0960383,0.339995,3.4540617,0.2477285,1.0441376,0.0540695,-0.1658296,0.2928642,0.1658296,0.308715,0.2124139,-0.0001397,0.3783295,-0.1133085,7.182004,20.2246075,3.647079,0.7501202,0.1945882,0.119281129,1,69.86647727,6.747159091,0.147876493,0.002643175,0.051411821,0.804346658
"35207","RoyJ","Santee_Gold",200,"2",16.86852626,89,34.0610657,-0.7526279,0.638818,0.9390636,0.7526279,6.2620816,0.5586954,2.7326162,0.2703031,2.5734019,0.0338636,-0.41074,0.4050512,0.41074,-0.0144482,0.5877896,-9.5e-05,0.4295757,-0.2861452,17.9473915,21.5836525,2.9932654,0.8858168,0.2603027,0.375738508,1,18.65467172,3.351641414,0.255007695,0.002976817,0.054560212,0.877340926
"35821","EMBRAPA 1200","Mini_Core",130,"1",7.393243912,89,28.2066689,-0.7557546,0.2073264,0.9529395,0.7557546,6.5414252,0.5704364,0.8093575,0.0843243,2.7543933,0.0086021,-0.4879015,0.4663111,0.4879015,-0.0546599,0.6813551,-8.1e-06,0.3854185,-0.3310169,21.5765743,5.7480989,2.6860018,0.910167,0.068224,0.214184694,1,38.14166667,4.919444444,0.169135528,0.002492284,0.04992278,0.908026477
"33825","Sierra","Tiara",200,"3",8.090124545,86,28.8214588,-0.8053482,0.826439,0.9706843,0.8053482,8.5041618,0.5794711,3.7716539,0.3628671,2.787818,0.0340679,-0.5751521,0.5666885,0.5751521,-0.0246962,0.7406358,-0.000153,0.2834467,-0.293802,35.5005684,30.9288025,2.5591424,0.9431188,0.3686301,0.198993845,1,17.75277778,3.119444444,0.277781154,0.00722608,0.085006354,0.889844507
"33780","Sierra","Tiara",75,"3",10.35570356,83,30.2801037,-0.6882767,0.5940554,0.921077,0.6882767,4.6482224,0.4191609,4.0095067,0.2587203,1.4820889,0.0419154,-0.4178,0.469178,0.4178,0.1360213,0.5354072,-0.0001878,0.3117812,-0.2612409,14.3794613,21.1044044,2.2903125,0.854992,0.2098789,0.165114669,1,53.18454662,5.842273308,0.151519665,0.001635978,0.040447223,0.72667172
"33830","Tiara","Tiara",200,"3",6.854093464,74,37.3842392,-0.3362584,0.1781232,0.3571543,0.3362584,1.0170115,0.1155711,2.662097,0.1008549,0.2620708,0.2051189,0.1273131,0.0250563,-0.1273131,0.3582864,-0.1735472,0.0013511,0.6104892,0.1832158,1.562909,6.3682337,2.604944,0.2182415,0.0845011,0.582823971,0.005167959,71.09883721,6.680232558,0.127584126,0.002446424,0.049461336,0.769176731
"35213","RoyJ","Santee_Gold",200,"3",17.00044605,88,30.4046974,-0.9080721,0.7995688,0.9827776,0.9080721,20.0935993,0.7424816,1.429251,0.3546234,5.8056345,0.0148947,-0.4746226,0.4795263,0.4746226,0.0124223,0.6374436,-2.35e-05,0.347719,-0.2092564,59.9302063,28.8360825,7.5797606,0.9661566,0.408106,0.172201796,1,26.33141762,3.958492976,0.228538241,0.00248088,0.049808429,0.82588928
"33812","Sierra","Tiara",200,"1",7.158082546,88,31.9758034,-0.285098,0.218846,0.4712004,0.285098,0.8197234,0.0889336,2.8848302,0.0917687,0.2004598,0.120521,-0.0317191,0.1058525,0.0317191,0.1620016,0.0489595,-8.56e-05,0.6797022,-0.0397187,1.9512161,7.1822238,1.7064977,0.3130308,0.0392123,0.322490825,0.022727273,33.04829545,4.116477273,0.244656002,0.004136267,0.064313815,0.859919932
"35150","Charleston Gold","Santee_Gold",75,"1",12.839237,83,36.6166763,-0.3485015,0.2018879,0.385438,0.3485015,1.0817729,0.1331123,2.727633,0.1121691,0.3091479,0.2064879,0.1174632,0.0292513,-0.1174632,0.3426402,-0.1618335,0.0012692,0.6203902,0.1687527,1.6470902,7.5579004,2.6331861,0.2408839,0.0989992,0.509186557,0.148837209,39.65891473,5.260981912,0.145182399,0.002383671,0.048822852,0.899275538
"33832","IAC600","Tiara",200,"3",6.627535563,67,32.0221214,-0.3078908,0.2204654,0.5513549,0.3078908,0.9275135,0.1115477,3.0312469,0.0921034,0.2596851,0.085652,-0.0926623,0.164096,0.0926623,0.1567316,0.1385367,-0.000139,0.6058678,-0.1098228,2.3433812,7.2481413,1.5901402,0.3874481,0.039783,0.325631558,0.080103359,56.81686047,6.037790698,0.147904055,0.002818246,0.053087158,0.782839502
"35786","Jefferson","Inbred_Jeff + NIL",130,"1",8.091414074,75,30.6174488,-0.5671832,0.3932099,0.7770272,0.5671832,2.6706059,0.3015921,2.0284321,0.1639857,0.8748637,0.0574382,-0.1138541,0.1674264,0.1138541,0.1160377,0.1760669,-7.25e-05,0.6303406,-0.1031001,4.6665874,12.4376402,2.9055851,0.6375682,0.1181479,0.230382019,0.995588235,89.8622291,8.137770898,0.079048904,0.001673792,0.040911998,0.581416357
"35825","EMBRAPA 1200","Mini_Core",130,"2",8.027032471,89,31.3552265,-0.7302313,0.9339986,0.9188125,0.7302313,5.9250431,0.4713602,6.2769604,0.4314913,1.8534853,0.0774144,-0.3615444,0.4154142,0.3615444,0.1337284,0.4765365,-0.0004916,0.3547038,-0.2165787,16.290432,41.3970375,3.1262059,0.8532603,0.4523292,0.326857885,1,18.39047619,3.158730159,0.292323872,0.004988662,0.070630462,0.953579079
"33829","Scarlett","Tiara",200,"3",12.89659343,84,30.843214,-0.7343909,1.2177703,0.9237725,0.7343909,5.5914416,0.4824299,10.7550116,0.5975284,1.8785589,0.1266402,-0.3388183,0.411642,0.3388183,0.1850176,0.4386553,-0.0013947,0.33927,-0.2210864,13.4820757,71.573204,3.2575169,0.8585975,0.7962763,0.27948977,1,76.87209302,7.308139535,0.114168925,0.002302765,0.047987134,0.761283481
"35760","XP753","Hybrid_XP753",130,"2",16.16777235,79,30.2046413,-0.7567229,0.9852524,0.9309646,0.7567229,6.2540879,0.4930782,5.6589851,0.4525282,1.9504389,0.0705484,-0.3358762,0.3894924,0.3358762,0.1316044,0.4508628,-0.0003986,0.3814821,-0.2047821,14.6428604,43.6918755,3.6091115,0.8709303,0.491775,0.220413185,1,44.38383838,5.306397306,0.176890498,0.002427473,0.049269396,0.756211614
"35150","Charleston Gold","Santee_Gold",75,"1",12.839237,83,31.3360138,-0.5107228,0.4498048,0.7718244,0.5107228,2.2454774,0.2621034,3.3871188,0.1841803,0.7404028,0.0723848,-0.2035744,0.2366859,0.2035744,0.0726048,0.308876,-0.0001935,0.574167,-0.1781734,5.1286106,14.898078,2.1105897,0.6381659,0.1233585,0.279107291,0.830808081,44.34943182,4.15625,0.272104691,0.004741574,0.068859089,0.79679581
"35188","Santee Gold","Santee_Gold",150,"3",9.905455575,90,31.746088,-0.6320636,0.6164396,0.8278498,0.6320636,3.4531581,0.2969646,5.8972211,0.3112526,0.8467177,0.0906695,-0.1361538,0.2958158,0.1361538,0.3998393,0.1671297,-0.0003319,0.3258733,-0.0987418,5.8836703,27.6541004,3.4011786,0.7067471,0.2437209,0.222602454,1,33.63920455,4.872159091,0.155968485,0.002832838,0.053224415,0.84525915
"35184","Santee Gold","Santee_Gold",150,"2",9.908323397,90,29.4284649,-0.6920226,0.8341919,0.9167204,0.6920226,4.5099158,0.3672505,6.8472862,0.387403,1.1632572,0.0730676,-0.3744459,0.4569721,0.3744459,0.2209551,0.4675049,-0.0005179,0.2900179,-0.2136756,12.2043314,35.9117355,2.5121727,0.846435,0.3266558,0.077175095,1,24.93939394,3.823232323,0.232255046,0.003402076,0.058327321,0.87460118
"35219","Charleston Gold","Santee_Gold",200,"3",8.368303233,86,30.3072777,-0.8684674,0.9088973,0.9814169,0.8684674,13.5809441,0.6742007,2.8711369,0.4078849,4.1806836,0.0252857,-0.5836004,0.5828076,0.5836004,-0.0022951,0.7381071,-8.44e-05,0.2643338,-0.265433,55.9370308,35.3412781,3.8443356,0.963537,0.4664795,0.166660427,1,26.53549696,4.01081812,0.222142761,0.002433437,0.04932988,0.837828707
"35159","RoyJ","Santee_Gold",75,"2",13.67664089,85,33.473774,-0.5176114,0.388484,0.7766675,0.5176114,2.3368456,0.3135276,3.1360524,0.1626806,0.9572626,0.0585626,-0.2123078,0.2656371,0.2123078,0.1204178,0.3063709,-0.0001442,0.5108933,-0.2015259,5.4248753,12.7647038,2.1101117,0.6467864,0.119942,0.351477374,0.848593656,25.36845466,4.009578544,0.208324566,0.002313897,0.048102987,0.858896569
"35210","Carolina Gold","Santee_Gold",200,"2",4.780658496,89,30.9120483,-0.6745683,0.6539822,0.8857169,0.6745683,4.2256913,0.357035,4.9920869,0.302552,1.1225927,0.0635564,-0.2652567,0.371486,0.2652567,0.2677101,0.3363887,-0.0003036,0.3351943,-0.1694112,9.1355581,26.0633316,3.0477028,0.7956633,0.2404981,0.151326055,1,25.58838384,4.214646465,0.184566509,0.002869605,0.053568696,0.90565128
"33819","Scarlett","Tiara",200,"2",13.5848706,86,30.635376,-0.738361,0.8195015,0.9174198,0.738361,5.7034087,0.4390151,5.0872941,0.3822391,1.5745255,0.0624651,-0.2927694,0.388477,0.2927694,0.242176,0.3732292,-0.0003115,0.3335858,-0.1741845,12.2919903,34.5787086,3.6750746,0.8475997,0.3633961,0.134164496,1,25.86363636,4.126262626,0.200712339,0.003134247,0.055984342,0.882426068
"33796","Sierra","Tiara",150,"2",8.540372525,88,28.8819408,-0.7974896,0.2037911,0.9642267,0.7974896,7.9965787,0.6334451,0.5803398,0.0825459,3.4909632,0.0067086,-0.5182371,0.4456272,0.5182371,-0.1723739,0.787083,-4.1e-06,0.4499147,-0.3418923,28.3776665,5.5439301,2.8601527,0.9309611,0.0706695,0.265612494,1,27.31395349,4.023255814,0.216802605,0.004098499,0.064019522,0.85308826
"35207","RoyJ","Santee_Gold",200,"2",16.86852626,89,35.5635834,-0.8951023,0.7859539,0.9847539,0.8951023,17.1543579,0.75117,1.3977151,0.3378193,6.0559101,0.0162617,-0.5687736,0.4528067,0.5687736,-0.2702303,0.9108014,-2.31e-05,0.4784891,-0.2821898,66.3069305,27.1425629,4.9909358,0.9699709,0.3838614,0.190936975,1,42.91269841,5.12962963,0.183813081,0.002967442,0.054474234,0.735165442
"33825","Sierra","Tiara",200,"3",8.090124545,86,35.0473404,-0.856145,0.8266711,0.9757807,0.856145,11.9803343,0.6847526,2.1135738,0.3542261,4.3595738,0.0246955,-0.5237831,0.4425192,0.5237831,-0.1912148,0.8071264,-5.43e-05,0.4607754,-0.2846651,41.6091156,29.3148899,4.0674367,0.9527152,0.3928143,0.166375126,1,56.11046512,5.761627907,0.173954849,0.002987257,0.054655801,0.697054195
"33774","Sierra","Tiara",75,"2",8.356831947,84,31.1812382,-0.6435193,0.8035065,0.8705564,0.6435193,3.6434433,0.3303366,8.0723886,0.3907317,0.9922521,0.1030265,-0.2586941,0.3704161,0.2586941,0.2823544,0.3260298,-0.0007548,0.3291921,-0.1754455,8.0153999,38.0056572,2.7408764,0.7716509,0.338333,0.310761638,1,71.41528239,6.671096346,0.153177451,0.00251101,0.050109977,0.741912786
"35168","RoyJ","Santee_Gold",75,"3",13.96629087,82,30.0275784,-0.7556995,0.5070077,0.9331263,0.7556995,6.5925803,0.4863773,2.2859659,0.2190492,1.9484929,0.0254107,-0.3753156,0.438945,0.3753156,0.1644935,0.4808222,-6.22e-05,0.3259732,-0.2134098,17.8334904,16.7154541,3.3989675,0.8760272,0.1864635,0.15075068,1,35.21162948,4.778904665,0.175027777,0.002122572,0.046071374,0.782869052
"35821","EMBRAPA 1200","Mini_Core",130,"1",7.393243912,89,41.4410095,-0.814379,0.7580098,0.9642821,0.814379,9.0485382,0.6211902,2.7185481,0.3267269,3.3433039,0.0295942,-0.4793144,0.4582697,0.4793144,-0.0518994,0.674069,-8.97e-05,0.3922315,-0.2823931,28.3933277,26.8300228,3.5948153,0.9310603,0.3392755,0.470573085,1,44.81944444,5.163888889,0.186022544,0.002615741,0.051144313,0.859422917
"33813","Tiara","Tiara",200,"1",6.773794461,76,30.0209599,-0.8291625,0.9006824,0.9746048,0.8291625,9.8396549,0.6009677,3.6073027,0.3987092,3.0337093,0.0332189,-0.5725318,0.5551232,0.5725318,-0.0495555,0.7495738,-0.0001365,0.3004944,-0.2723471,39.9444275,34.9047546,2.9551792,0.9504848,0.4279005,0.15037421,1,27.76117497,4.141762452,0.2190876,0.001923253,0.043854904,0.861772033
"35175","Carolina Gold","Santee_Gold",150,"1",6.415316769,89,33.5747452,-0.738809,0.8707243,0.9627,0.738809,5.6766205,0.5117034,5.7610245,0.380192,2.1012003,0.0503536,-0.6022497,0.5898593,0.6022497,-0.0375448,0.7666449,-0.0003296,0.2678595,-0.3494502,26.940649,33.9147072,1.6597463,0.9280946,0.3682953,0.355648608,1,25.2816092,4.001915709,0.211022768,0.001870854,0.04325337,0.884778864
"35821","EMBRAPA 1200","Mini_Core",130,"1",7.393243912,89,36.8738937,-0.6796765,0.6268094,0.9098483,0.6796765,4.4323831,0.4707332,3.7269781,0.2657811,1.8239704,0.047228,-0.3735773,0.390817,0.3735773,0.0410971,0.52461,-0.0001789,0.420016,-0.2835875,12.2450457,21.7965813,2.4482358,0.8362181,0.2386077,0.491936355,1,33.64855072,4.676328502,0.183071177,0.001781146,0.042203622,0.832833549
"33785","Tiara","Tiara",150,"1",7.115065223,75,31.7495232,-0.2916949,0.2512649,0.4372322,0.2916949,0.9494026,0.0859471,3.3808217,0.1064465,0.22127,0.1612134,-0.021347,0.0974197,0.021347,0.1675599,0.0351523,5.39e-05,0.6855876,-0.018139,2.1332922,8.419138,1.8237559,0.3044887,0.0451862,0.307146984,0.227272727,54.85511364,5.696022727,0.168631246,0.002493866,0.049938625,0.874648729
